manifest_id,source,repo_name,yaml_path,TRUE_HOST_PID,TRUE_HOST_IPC,TRUE_HOST_NET,DOCKERSOCK_PATH,CAP_SYS_ADMIN,CAP_SYS_MODULE,WITHIN_MANIFEST_SECRET,SEC_CONT_OVER_PRIVIL,ALLOW_PRIVI,SECCOMP_UNCONFINED,VALID_TAINT_SECRET,INSECURE_HTTP,NO_SECU_CONTEXT,NO_NETWORK_POLICY,HOST_ALIAS,NO_DEFAULT_NSPACE,NO_RESO,NO_ROLLING_UPDATE,cap_misuse,all_secrets,total_misconfigs,risk_score,label,NO_RUN_AS_NON_ROOT,NO_READ_ONLY_ROOT_FS,IMAGE_USES_LATEST,SA_AUTOMOUNT_TOKEN,USES_DEFAULT_SA,UNTRUSTED_REGISTRY,HOSTPATH_MOUNT,severity_class,mitre_technique,attack_description,checkov_failed_count,checkov_passed_count,checkov_umi_score,kl_failed_count,checkov_no_run_as_nonroot,checkov_no_readonly_rootfs,checkov_image_latest,checkov_sa_automount,checkov_default_sa,checkov_untrusted_registry,checkov_no_seccomp,checkov_no_apparmor,checkov_allow_privi_esc,checkov_caps_not_dropped,has_yaml,size_bytes,age_days,commits,devs,is_deployable,is_minor
1909,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/deamonset/everything-allowed-revshell-deamonset.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,13,0.3802,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1910,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/deployment/everything-allowed-exec-deployment.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,13,0.3802,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1911,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/deployment/everything-allowed-revshell-deployment.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,13,0.3802,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1912,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/job/everything-allowed-exec-job.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0.3719,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1913,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/job/everything-allowed-revshell-job.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0.3719,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1914,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/pod/everything-allowed-exec-pod.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0.3719,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1915,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/pod/everything-allowed-revshell-pod.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0.3719,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1916,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/replicaset/everything-allowed-exec-replicaset.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0.3719,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1917,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/replicaset/everything-allowed-revshell-replicaset.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0.3719,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1918,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/replicationcontroller/everything-allowed-exec-replicationcontroller.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0.3719,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1919,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/replicationcontroller/everything-allowed-revshell-replicationcontroller.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,12,0.3719,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1920,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/statefulset/everything-allowed-exec-statefulset.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,13,0.3802,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1921,badpods,badpods_everything-allowed,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/everything-allowed/statefulset/everything-allowed-revshell-statefulset.yaml,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,13,0.3802,1,1,1,1,1,1,0,1,2,T1611,Full node access: privileged + hostPID + hostIPC + hostNetwork + hostPath=/,,,,,,,,,,,,,,,0,,,,,1,0
1922,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/cronjob/hostipc-exec-cronjob.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1923,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/cronjob/hostipc-revshell-cronjob.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1924,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/deamonset/hostipc-exec-deamonset.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1925,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/deamonset/hostipc-revshell-deamonset.yaml,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,13,0.3526,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1926,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/deployment/hostipc-exec-deployment.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1927,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/deployment/hostipc-revshell-deployment.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1928,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/job/hostipc-exec-job.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1929,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/job/hostipc-revshell-job.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1930,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/pod/hostipc-exec-pod.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1931,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/pod/hostipc-revshell-pod.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1932,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/replicaset/hostipc-exec-replicaset.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1933,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/replicaset/hostipc-revshell-replicaset.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1934,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/replicationcontroller/hostipc-exec-replicationcontroller.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1935,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/replicationcontroller/hostipc-revshell-replicationcontroller.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1936,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/statefulset/hostipc-exec-statefulset.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1937,badpods,badpods_hostipc,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostipc/statefulset/hostipc-revshell-statefulset.yaml,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1611,hostIPC=true — shared memory access with host processes,,,,,,,,,,,,,,,0,,,,,1,0
1938,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/cronjob/hostnetwork-exec-cronjob.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1939,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/cronjob/hostnetwork-revshell-cronjob.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1940,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/deamonset/hostnetwork-exec-deamonset.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1941,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/deamonset/hostnetwork-revshell-deamonset.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1942,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/deployment/hostnetwork-exec-deployment.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1943,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/deployment/hostnetwork-revshell-deployment.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1944,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/job/hostnetwork-exec-job.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1945,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/job/hostnetwork-revshell-job.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1946,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/pod/hostnetwork-exec-pod.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1947,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/pod/hostnetwork-revshell-pod.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1948,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/replicaset/hostnetwork-exec-replicaset.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1949,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/replicaset/hostnetwork-revshell-replicaset.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1950,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/replicationcontroller/hostnetwork-exec-replicationcontroller.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1951,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/replicationcontroller/hostnetwork-revshell-replicationcontroller.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1952,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/statefulset/hostnetwork-exec-statefulset.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1953,badpods,badpods_hostnetwork,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostnetwork/statefulset/hostnetwork-revshell-statefulset.yaml,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,T1610,"hostNetwork=true — full host network stack access, can sniff traffic",,,,,,,,,,,,,,,0,,,,,1,0
1954,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/cronjob/hostpath-exec-cronjob.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1955,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/cronjob/hostpath-revshell-cronjob.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1956,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/deamonset/hostpath-exec-deamonset.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,10,0.1047,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1957,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/deamonset/hostpath-revshell-deamonset.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,10,0.1047,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1958,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/deployment/hostpath-exec-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,10,0.1047,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1959,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/deployment/hostpath-revshell-deployment.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,10,0.1047,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1960,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/job/hostpath-exec-job.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1961,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/job/hostpath-revshell-job.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1962,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/pod/hostpath-exec-pod.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1963,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/pod/hostpath-revshell-pod.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1964,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/replicaset/hostpath-exec-replicaset.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1965,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/replicaset/hostpath-revshell-replicaset.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1966,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/replicationcontroller/hostpath-exec-replicationcontroller.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1967,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/replicationcontroller/hostpath-revshell-replicationcontroller.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,9,0.0964,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1968,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/statefulset/hostpath-exec-statefulset.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,10,0.1047,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1969,badpods,badpods_hostpath,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpath/statefulset/hostpath-revshell-statefulset.yaml,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,10,0.1047,1,1,1,1,1,1,0,1,1,T1611,hostPath volume mount to / — read/write node filesystem,,,,,,,,,,,,,,,0,,,,,1,0
1970,badpods,badpods_hostpid,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpid/cronjob/hostpid-exec-cronjob.yaml,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,"T1611,T1613","hostPID=true — read host process list, potential ptrace-based escape",,,,,,,,,,,,,,,0,,,,,1,0
1971,badpods,badpods_hostpid,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpid/cronjob/hostpid-revshell-cronjob.yaml,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,10,0.1791,1,1,1,1,1,1,0,0,2,"T1611,T1613","hostPID=true — read host process list, potential ptrace-based escape",,,,,,,,,,,,,,,0,,,,,1,0
1972,badpods,badpods_hostpid,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpid/deamonset/hostpid-exec-deamonset.yaml,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,"T1611,T1613","hostPID=true — read host process list, potential ptrace-based escape",,,,,,,,,,,,,,,0,,,,,1,0
1973,badpods,badpods_hostpid,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpid/deamonset/hostpid-revshell-deamonset.yaml,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,"T1611,T1613","hostPID=true — read host process list, potential ptrace-based escape",,,,,,,,,,,,,,,0,,,,,1,0
1974,badpods,badpods_hostpid,/Users/obedrayo/Documents/UNIR/TFE/dataset/raw/badpods/manifests/hostpid/deployment/hostpid-exec-deployment.yaml,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,11,0.1873,1,1,1,1,1,1,0,0,2,"T1611,T1613","hostPID=true — read host process list, potential ptrace-based escape",,,,,,,,,,,,,,,0,,,,,1,0
